event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_008_base_1001_005,case_008,2026-05-04T04:00:00,acct_1001,user_1001,sess_case_008_1001_1,198.51.100.78,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.01,none,13,0,Baseline benign usage for comparison.
case_008_base_1001_006,case_008,2026-05-04T04:18:00,acct_1001,user_1001,sess_case_008_1001_1,198.51.100.13,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.02,none,14,0,Baseline benign usage for comparison.
case_008_base_1001_007,case_008,2026-05-04T04:22:00,acct_1001,user_1001,sess_case_008_1001_1,198.51.100.33,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.02,none,13,0,Baseline benign usage for comparison.
case_008_base_2033_006,case_008,2026-05-04T04:30:00,acct_2033,user_2033,sess_case_008_2033_1,198.51.100.42,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.09,none,6,0,Baseline benign usage for comparison.
case_008_base_2033_007,case_008,2026-05-04T04:36:00,acct_2033,user_2033,sess_case_008_2033_1,198.51.100.24,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.1,none,6,0,Baseline benign usage for comparison.
case_008_target_000,case_008,2026-05-04T08:30:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.6,appeal_context,42,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_001,case_008,2026-05-04T08:34:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.68,mixed_evidence,52,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_002,case_008,2026-05-04T08:38:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.65,enforcement_review,48,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_003,case_008,2026-05-04T08:42:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.61,appeal_context,43,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_004,case_008,2026-05-04T08:46:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.69,mixed_evidence,53,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_005,case_008,2026-05-04T08:50:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.66,enforcement_review,49,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_006,case_008,2026-05-04T08:54:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.62,appeal_context,44,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_007,case_008,2026-05-04T08:58:00,acct_8044,user_8044,sess_case_008_8044_0,198.51.100.88,Chrome/125 desktop,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.7,mixed_evidence,54,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_008,case_008,2026-05-04T09:02:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.67,enforcement_review,50,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_009,case_008,2026-05-04T09:06:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.62,appeal_context,45,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_010,case_008,2026-05-04T09:10:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.71,mixed_evidence,55,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_011,case_008,2026-05-04T09:14:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.68,enforcement_review,51,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_012,case_008,2026-05-04T09:18:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.63,appeal_context,46,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_013,case_008,2026-05-04T09:22:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.72,mixed_evidence,56,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_014,case_008,2026-05-04T09:26:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.68,enforcement_review,52,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_015,case_008,2026-05-04T09:30:00,acct_8044,user_8044,sess_case_008_8044_1,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.64,appeal_context,47,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_016,case_008,2026-05-04T09:34:00,acct_8044,user_8044,sess_case_008_8044_2,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.72,mixed_evidence,57,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_017,case_008,2026-05-04T09:38:00,acct_8044,user_8044,sess_case_008_8044_2,198.51.100.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.69,enforcement_review,53,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_018,case_008,2026-05-04T09:42:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.88,Python-requests/2.32,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.65,appeal_context,48,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_019,case_008,2026-05-04T09:46:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.89,Python-requests/2.32,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.73,mixed_evidence,58,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_020,case_008,2026-05-04T09:50:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.80,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.7,enforcement_review,54,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_021,case_008,2026-05-04T09:54:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.81,Python-requests/2.32,gpt-investigator-sim,appeal_review,Summarize evidence for and against a prior warning. Synthetic case theme: Appeals and enforcement review.,allowed,review,0.66,appeal_context,49,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_022,case_008,2026-05-04T09:58:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.82,Python-requests/2.32,gpt-investigator-sim,policy_review,Distinguish sanctioned training from evasive prompt retries. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.74,mixed_evidence,59,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_008_target_023,case_008,2026-05-04T10:02:00,acct_8044,user_8044,sess_case_008_8044_2,203.0.113.83,Python-requests/2.32,gpt-investigator-sim,account_behavior,Review account history for proportionality of enforcement. Synthetic case theme: Appeals and enforcement review.,safe_completion,suspicious,0.71,enforcement_review,55,0,Target account activity. Expected decision: uphold warning but remove rate limit.
case_009_base_1001_000,case_009,2026-05-04T15:10:00,acct_1001,user_1001,sess_case_009_1001_0,198.51.100.13,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.11,none,13,0,Baseline benign usage for comparison.
case_009_base_2033_000,case_009,2026-05-04T15:10:00,acct_2033,user_2033,sess_case_009_2033_0,198.51.100.44,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.05,none,8,0,Baseline benign usage for comparison.
case_009_base_2033_001,case_009,2026-05-04T15:23:00,acct_2033,user_2033,sess_case_009_2033_0,198.51.100.67,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.04,none,15,0,Baseline benign usage for comparison.
case_009_base_1001_001,case_009,2026-05-04T15:30:00,acct_1001,user_1001,sess_case_009_1001_0,198.51.100.35,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.02,none,8,0,Baseline benign usage for comparison.
